,title,link,description,cafename,cafeurl
313,[5x기 변리사] (~10월) 2차 및 1차 <b>과외</b> 모집,http://cafe.naver.com/patentzzang/178440,"[변리사 2차 및 1차 <b>과외</b> 모집] * 간단한 상담은 무료로 진행합니다. 수업 희망여부 무관하게 전반적인 상담 드리니, 편하게 연락<b>주세요</b>. * 생물 및 화학 특강은 기본강의 모두 수강하신 다음 진행하셔야 효율이... ",변리사를 사랑하는 모임™(변사모),https://cafe.naver.com/patentzzang
314,&lt;온.오프라인&gt;왕기초중국어/단기hsk반 <b>과외</b> 모집해용,http://cafe.naver.com/schoolch/1317394,코로나사태로 대형 어학원을 가기엔 부담이고 <b>과외</b>로 공부하기에는 금액적 여유가 되시지 않는 분들... 관심있으신 분들은 언제든 아래 오픈채팅으로 문의 <b>주세요</b> ^^* (카카오톡 - 젤리 중국어 검색) https://open.kakao.com/o... ,중공사★HSK5급4급TSC시험공부BCT기초...,https://cafe.naver.com/schoolch
315,안녕하세요,http://cafe.naver.com/songdoeduall/36619,건전한 카페 문화를 위해 회원님들과 대화 시 존댓말을 사용해 <b>주세요</b>. (예 or 아니요) - 예 4. 학원/<b>과외 추천</b> 요청(유사글)의 글은 석사멤버이상부터 작성이 가능합니다. 석사멤버가 된 후 [내 아이 <b>과외</b>/학원 문의 II... ,송도에듀올,https://cafe.naver.com/songdoeduall
316,초등 4학년 수학 <b>과외</b>쌤 <b>추천해주세요</b>.,http://cafe.naver.com/no1sejong/3088523,안녕하세요 아이가 수학을 어려워합니다ㅠ 3생 대평동 쌤 마구마구 <b>추천해주세요</b>. 좋은분 만나고싶네요^^,세종맘카페 세종맘들의 행복한 이야기...,https://cafe.naver.com/no1sejong
317,초등학생 공부방이나 <b>과외 추천해주세요</b>.,http://cafe.naver.com/no1sejong/3088517,가락마을 10단지 초등학생 저학년(현재2학년) 수학 공부방 할만한곳 있나요? 개인<b>과외</b>도 괜찮아요,세종맘카페 세종맘들의 행복한 이야기...,https://cafe.naver.com/no1sejong
318,안녕하세요? 반갑습니다 ^^,http://cafe.naver.com/ksn82599/34397,육아 <b>과외</b> 어린이집 유치원 학교 정보 등을 공유하는 카페입니다 일반회원 등업기준 : 게시글7 + 댓글20... 작성해<b>주세요</b> 1. 가입동기 지인의 강력 <b>추천</b>으로 가입니다 ^^ 2. 자기소개 부탁합니다 자유로운 영혼을 가진 딸과... ,대전 둔산맘 카페 (월평맘 만년맘 갈마...,https://cafe.naver.com/ksn82599
319,예고마감==[1++우연한우] 소문난 한우고기집보다 더 고소하고 맛있고 가격은 유명한 재래시장 식육점보다 더...,http://cafe.naver.com/mjann/3009391,"꼭 기억해<b>주세요</b>! 안녕하세요? 까치호랑이, 까랑이예요. 우연한우는 2대에 걸쳐 정육사업을 크게 하시는... 이제부터 단골정육점을 까치호랑이가 <b>추천</b>하는 우연정육으로 바꾸어보셔요.ㅎㅎ 한우 1++ 등급으로... ","""예쁜카페 예카"" 예쁜그릇과앤틱로모노...",https://cafe.naver.com/mjann
320,자사고예정인 아이 수학학원 <b>추천해주세요</b>.,http://cafe.naver.com/no1cheonan/2960841,지금은 <b>과외</b>중인데요. 학원으로 옮기려고 알아보고 있는데 쉽지 않네요. <b>추천</b>부탁 드립니다. (한학기 선행이여서 겨울방학때 진도 팍팍 나갈수있는곳이면 좋겠어요),천안아산줌마렐라,https://cafe.naver.com/no1cheonan
321,고등 수학학원(소수정예),http://cafe.naver.com/studymokdong/132937,쪽 지 로 학원이나 <b>과외</b>선생님을 소개받는경우 검증되지않고 단순 홍보인 경우도 많이 있습니다. 실제로... 고3수학까지 가르쳐주실 실력있는 학원 좀 <b>추천해주세요</b> 많아도 너무 많은데 맞는 학원 발품파는거 넘 어렵네요... ,목동의 공부잘하는 아이,https://cafe.naver.com/studymokdong
322,고졸이여도 영상편집 관련 직업을 가질 수 있나요?,http://cafe.naver.com/albanoyes/38610,독학보다는 학원 다니는게 훨씬 좋다던데 학원 말고 온라인으로 진행하는 <b>과외</b>나 강의같은건 따로 없나요?... 추가로 영상편집을 하는데 필요한 어플이나 사용하면 좋은것?도 <b>추천해주세요</b>... 그외에도 아는게 있으시거나... ,알바노예s,https://cafe.naver.com/albanoyes
323,도문농요,http://cafe.naver.com/semyungnaver/255,속초시 도문메나리 농요의 전승과 기층 장 정 룡 (강릉대 국문과 교수) 1. 서론 본고는 속초지역에 전승되는 메나리 농요의 전승을 확인하고 그 기층성을 천착함으로써무형문화재의 가치여부를 평가하기 위해 쓰였다.... ,감성창조학교,https://cafe.naver.com/semyungnaver
324,<b>과외</b>,http://cafe.naver.com/gray1ger0/388424,고2학년 수학 <b>과외</b> 선생님 <b>추천해 주세요</b>.,클린 진접맘,https://cafe.naver.com/gray1ger0
325,6단지 수학공부방과 논술학원<b>추천</b>부탁드려요,http://cafe.naver.com/youngtongremodelin/368758,대형학원은 성향에 안 맞을거같고 그래서 소규모 공부방이나 <b>과외</b>로 도움받고싶어요 집근처 수학공부방을 알아보는데 검색해보니 쪽지로 보내주시길래 정보얻기가 힘드네요 그리고 독서논술선생님도 <b>추천</b>부탁드립니다.,영통 주민 모임터,https://cafe.naver.com/youngtongremodelin
326,가입인사드립니다,http://cafe.naver.com/songdoeduall/36615,건전한 카페 문화를 위해 회원님들과 대화 시 존댓말을 사용해 <b>주세요</b>. (예 or 아니요) - 예 4. 학원/<b>과외 추천</b> 요청(유사글)의 글은 석사멤버이상부터 작성이 가능합니다. 석사멤버가 된 후 [내 아이 <b>과외</b>/학원 문의 II... ,송도에듀올,https://cafe.naver.com/songdoeduall
327,"대구 주식투자 전업위한 공동사무실 주식매매방 트레이딩룸 주식방 공유사무실 소호사무실, 월 단위사용, 주...",http://cafe.naver.com/joonggonara/868566790,"주식투자<b>과외</b>가능, 2호선3호선인근, 대구에서 주식 투자를 제대로 해 보고 싶은 분은 오셔서, 배워도 보시고... 나이 상관없이 편하게 연락<b>주세요</b>~ 나이가 적고 많음에 상관없이 모두가 서로를 존중해 주는 분위기를... ",중고나라,https://cafe.naver.com/joonggonara
328,대구 주식투자 전업위한 공동사무실 주식매매방 주식방 트레이딩룸 공유사무실소호사무실,http://cafe.naver.com/kig/16098341,나이 상관없이 편하게 연락<b>주세요</b>~ 나이가 적고 많음에 상관없이 모두가 서로를 존중해 주는 분위기를... 대구주식투자<b>과외</b> 대구주식투자세미나 대구주식투자증권 대구주식투자<b>추천</b>책 대구원룸 대구사무실임대... ,ㆍ피터팬의 좋은방 구하기ㆍ,https://cafe.naver.com/kig
329,어제 밤에 이알리미 목*초 코로나 확진 몇학년인가요 ~,http://cafe.naver.com/studymokdong/132925,"쪽 지 로 학원이나 <b>과외</b>선생님을 소개받는경우 검증되지않고 단순 홍보인 경우도 많이 있습니다. 실제로 보내신분들의 경험을 덧글로 <b>추천해</b>주시기 바랍니다.(본 내용은 삭제후 글을 올려 주시기 바랍니다, &quot; 쪽 지... ",목동의 공부잘하는 아이,https://cafe.naver.com/studymokdong
330,정말 노베에요. 노베경험 하셨던 분만 도와<b>주세요</b>.,http://cafe.naver.com/suhui/25653331,"정말 덧셈 뺄셈 곱하기만 할 줄 알았던 노베이스 과정을 거쳐왔던 선생님이 있다면 꼭 채팅 <b>주세요</b>... <b>과외</b>도 받고 대화도 많이 해봤는데 초4부터 중학과정, 중등과정 ,고등과정, 각각 다 다르게 조언을 해주시더라고여..... ",수만휘-수능날만점시험지를휘날리자★...,https://cafe.naver.com/suhui
331,[일본어] 일본어 회화 수강생을 모집합니다. 1년 8개월 장기수강생과 도쿄에 10년간 거주 수강생 보유 (수강...,http://cafe.naver.com/hikicks/1873956,대학생이 <b>추천</b>하는 일본어 <b>과외</b>” ●수업의 특징● &lt;목표&gt; 『실전에서 적용가능한 일본어 능력을 갖추는... 해<b>주세요</b>!!) 3. 따로 복습이 필요 없다. (수업시간 중에 지루하지 않게 복습을!!!! 기습공격으로 저의 머릿속에... ,과외구하기 ★ 과외레슨카페(과외선생...,https://cafe.naver.com/hikicks
332,[일본어] 일본어 회화 수강생을 모집합니다. 1년 8개월 장기수강생과 도쿄에 10년간 거주 수강생 보유 (수강...,http://cafe.naver.com/hikicks/1873955,대학생이 <b>추천</b>하는 일본어 <b>과외</b>” ●수업의 특징● &lt;목표&gt; 『실전에서 적용가능한 일본어 능력을 갖추는... 해<b>주세요</b>!!) 3. 따로 복습이 필요 없다. (수업시간 중에 지루하지 않게 복습을!!!! 기습공격으로 저의 머릿속에... ,과외구하기 ★ 과외레슨카페(과외선생...,https://cafe.naver.com/hikicks
333,[일본어] 일본어 회화 수강생을 모집합니다. 1년 8개월 장기수강생과 도쿄에 10년간 거주 수강생 보유 (수강...,http://cafe.naver.com/hikicks/1873953,대학생이 <b>추천</b>하는 일본어 <b>과외</b>” ●수업의 특징● &lt;목표&gt; 『실전에서 적용가능한 일본어 능력을 갖추는... 해<b>주세요</b>!!) 3. 따로 복습이 필요 없다. (수업시간 중에 지루하지 않게 복습을!!!! 기습공격으로 저의 머릿속에... ,과외구하기 ★ 과외레슨카페(과외선생...,https://cafe.naver.com/hikicks
334,대만 일반적인 직장에 대해. (꼰!! 주의),http://cafe.naver.com/fomosa/107291,본인이 하고싶고 본인의 전공과 관련된 업종에서 일을 시작하시길 <b>추천</b>드립니다. 대만과 한국의 가장 큰... 많은분들이 궁금해 하실 내용에 대해 앞으로도 정보공유글 올릴생각이니 궁금하신 부분 댓글로 남겨<b>주세요</b>^^,아름다운 섬 대만 포모사,https://cafe.naver.com/fomosa
335,2021 아이와함께한 곳 총정리 3부 (어쩌다보니 시리즈),http://cafe.naver.com/travelwithkids/252625,( 우비 어디서살수있어요.? .제대하면 당근마켓에 올려<b>주세요</b>) 가 목까지 차오르는데 꾹꾹참았습니다. 아이고... 아들이 계속 물으니 수십분을 편경.편종 만드는 법부터 치는방법등등 단독 <b>과외</b>받듯 세세히 들을수있었는데... ,아이와 함께 여행을,https://cafe.naver.com/travelwithkids
336,"영어.. 왕초보부터 배울수 있는 유튜브, 블로그등 마구마구 <b>추천해주세요</b>",http://cafe.naver.com/cosmania/33259620,급해요ㅠ 생각외로 <b>과외</b> 받을 기회도 없어서 급히 유튜브나 잘되어있는 블로그라도 보려고 해요 완전 유딩이 수준이라.. 왕기초부터 설명 잘 되어있는 유튜브 없을까요,카페 파우더룸 [ 화장품.뷰티.쇼핑.일...,https://cafe.naver.com/cosmania
337,옥련동 축현초 쪽으로 7살 한글 배울 공부방이나 학원 <b>추천해주세요</b>!!,http://cafe.naver.com/kyungmammo/5361855,알려줄 수는 없고ㅠ 유치원은 시도때도없어 휴원 ㅠㅠㅠㅠㅠ 혹시 축현초 가까운 쪽으로 공부방이나 학원 있을까요?? 없으면 옥련동 내 전부 괜찮구요! 아님 <b>과외</b>나 방문수업도 괜찮아요! 마구마구 <b>추천해주세요</b>ㅠㅠㅠㅜㅜㅜ,"인천 아띠아모 (인천맘 대표카페, 인천...",https://cafe.naver.com/kyungmammo
338,오픽 <b>과외</b>선생님 <b>추천</b>좀 해<b>주세요</b>,http://cafe.naver.com/dongtanmom/5472591,s 사 다니는 남편 공부시키려구요 <b>추천 해주세요</b>,◆동탄맘들 모여라,https://cafe.naver.com/dongtanmom
339,"중2 영어,수학",http://cafe.naver.com/thdxksdkrl/497818,학원은 안될것같고 소그룹<b>과외</b>를 해보려하는데 2과목합쳐 비용이 어느정도들까요? <b>추천해</b>주실곳도있음 정보좀<b>주세요</b>~~~~,송탄사는 아줌마들 지금 모여요~~,https://cafe.naver.com/thdxksdkrl
340,예비중학생 수학 <b>과외 추천</b>요,http://cafe.naver.com/geahwa73/448105,"자택에서 일대일 또는 소그룹 <b>과외</b>하시는 선생님 계실까요? 직장맘이라 집으로 모실수가 없어서요. 차분히 잘 가르쳐주시는 선생님계시면 <b>추천</b> 부탁드립니다. 아니면 근처 소그룹 <b>과외</b>,공부방 등 정보좀 공유해<b>주세요</b>",안양군포의왕과천맘★안양맘 군포맘 의...,https://cafe.naver.com/geahwa73
341,가입인사드립니다,http://cafe.naver.com/songdoeduall/36611,건전한 카페 문화를 위해 회원님들과 대화 시 존댓말을 사용해 <b>주세요</b>. (예 or 아니요) - 예 4. 학원/<b>과외 추천</b> 요청(유사글)의 글은 석사멤버이상부터 작성이 가능합니다. 석사멤버가 된 후 [내 아이 <b>과외</b>/학원 문의 II... ,송도에듀올,https://cafe.naver.com/songdoeduall
342,안녕하세요,http://cafe.naver.com/songdoeduall/36610,건전한 카페 문화를 위해 회원님들과 대화 시 존댓말을 사용해 <b>주세요</b>. (예 or 아니요) - ㅇ예 4. 학원/<b>과외 추천</b> 요청(유사글)의 글은 석사멤버이상부터 작성이 가능합니다. 석사멤버가 된 후 [내 아이 <b>과외</b>/학원 문의 II... ,송도에듀올,https://cafe.naver.com/songdoeduall
343,♬ 북유럽 선생님 영어 개인 <b>과외</b> 합니다.,http://cafe.naver.com/testfriend/1764842,주 2회 → 한달 30만원 * 1회 - 1시간(60분) ◇ 수업 전 20-30분 사전미팅하여 <b>과외</b> 결정 가능 ◇ 연락처 전화 - ***-****-**** 이메일 - **********@*****.*** 문의사항 있으시면 언제든 편하게 연락<b>주세요</b>. 감사합니다!,과외구하기프로젝트 : 네이버 원조 무...,https://cafe.naver.com/testfriend
344,♬ 북유럽 선생님 영어 개인 <b>과외</b> 합니다.,http://cafe.naver.com/testfriend/1764841,주 2회 → 한달 30만원 * 1회 - 1시간(60분) ◇ 수업 전 20-30분 사전미팅하여 <b>과외</b> 결정 가능 ◇ 연락처 전화 - ***-****-**** 이메일 - **********@*****.*** 문의사항 있으시면 언제든 편하게 연락<b>주세요</b>. 감사합니다!,과외구하기프로젝트 : 네이버 원조 무...,https://cafe.naver.com/testfriend
345,♬ 북유럽 선생님 영어 개인 <b>과외</b> 합니다.,http://cafe.naver.com/hikicks/1873905,주 2회 → 한달 30만원 * 1회 - 1시간(60분) ◇ 수업 전 20-30분 사전미팅하여 <b>과외</b> 결정 가능 ◇ 연락처 전화 - ***-****-**** 이메일 - **********@*****.*** 문의사항 있으시면 언제든 편하게 연락<b>주세요</b>. 감사합니다!,과외구하기 ★ 과외레슨카페(과외선생...,https://cafe.naver.com/hikicks
346,♬ 북유럽 선생님 영어 개인 <b>과외</b> 합니다.,http://cafe.naver.com/hikicks/1873904,주 2회 → 한달 30만원 * 1회 - 1시간(60분) ◇ 수업 전 20-30분 사전미팅하여 <b>과외</b> 결정 가능 ◇ 연락처 전화 - ***-****-**** 이메일 - **********@*****.*** 문의사항 있으시면 언제든 편하게 연락<b>주세요</b>. 감사합니다!,과외구하기 ★ 과외레슨카페(과외선생...,https://cafe.naver.com/hikicks
